Gamma: 0.9	Epsilon decay: 0.99992	Learning rate: 0.0001
Loop	Score		Found	Ticks	Epsilon
1	0.000000	0	12	0.99992
2	0.000000	0	12	0.9998400064
3	0.000000	0	13	0.9997600191994881
4	0.000000	0	15	0.9996800383979522
5	0.000000	0	40	0.9996000639948803
6	0.000000	0	22	0.9995200959897608
7	0.000000	0	19	0.9994401343820816
8	0.000000	0	12	0.999360179171331
9	0.000000	0	49	0.9992802303569973
10	0.000000	0	42	0.9992002879385687
11	0.000000	0	11	0.9991203519155337
12	0.000000	0	11	0.9990404222873805
13	0.164208	0	43	0.9989604990535976
14	0.000000	0	12	0.9988805822136734
15	0.007072	0	14	0.9988006717670963
16	0.321015	0	34	0.9987207677133549
17	0.000000	0	15	0.9986408700519379
18	0.000000	0	42	0.9985609787823337
19	0.000000	0	59	0.9984810939040312
20	0.000000	0	20	0.9984012154165188
21	0.000000	0	11	0.9983213433192856
22	0.000000	0	11	0.99824147761182
23	0.000000	0	15	0.9981616182936112
24	0.000000	0	24	0.9980817653641477
25	0.000000	0	17	0.9980019188229187
26	0.000000	0	12	0.9979220786694128
27	0.000000	0	12	0.9978422449031193
28	0.000000	0	13	0.9977624175235271
29	0.000000	0	42	0.9976825965301253
30	0.000000	0	14	0.9976027819224029
31	0.000000	0	19	0.9975229736998492
32	0.000000	0	17	0.9974431718619533
33	0.000000	0	11	0.9973633764082044
34	0.000000	0	13	0.9972835873380917
35	0.010571	0	12	0.9972038046511047
36	0.000000	0	12	0.9971240283467326
37	0.000000	0	14	0.997044258424465
38	0.000000	0	48	0.996964494883791
39	0.000000	0	13	0.9968847377242004
40	0.000000	0	30	0.9968049869451825
41	0.000000	0	44	0.9967252425462269
42	0.000000	0	16	0.9966455045268232
43	0.000000	0	12	0.9965657728864611
44	0.398090	0	30	0.9964860476246302
45	0.000000	0	13	0.9964063287408202
46	0.000000	0	53	0.996326616234521
47	0.169204	0	29	0.9962469101052223
48	0.029643	0	43	0.9961672103524138
49	0.000000	0	52	0.9960875169755857
50	0.000000	0	15	0.9960078299742278
51	0.000000	0	14	0.9959281493478298
52	0.000000	0	11	0.995848475095882
53	0.000000	0	39	0.9957688072178744
54	0.000000	0	14	0.995689145713297
55	0.000000	0	41	0.9956094905816399
56	0.621405	0	55	0.9955298418223935
57	0.000000	0	48	0.9954501994350476
58	0.000000	0	12	0.9953705634190929
59	0.000000	0	47	0.9952909337740194
60	0.000000	0	25	0.9952113104993175
61	0.000000	0	11	0.9951316935944776
62	0.183956	0	39	0.9950520830589901
63	0.000000	0	12	0.9949724788923454
64	0.000000	0	17	0.9948928810940341
65	0.000000	0	18	0.9948132896635465
66	0.000000	0	12	0.9947337046003735
67	0.003380	0	12	0.9946541259040055
68	0.559103	0	98	0.9945745535739332
69	0.448783	0	40	0.9944949876096473
70	0.300942	0	48	0.9944154280106385
71	0.000000	0	12	0.9943358747763977
72	0.000000	0	15	0.9942563279064156
73	0.000000	0	27	0.9941767874001831
74	0.010571	0	18	0.9940972532571911
75	0.000000	0	18	0.9940177254769306
76	0.000000	0	45	0.9939382040588924
77	0.025627	0	41	0.9938586890025678
78	0.000000	0	20	0.9937791803074476
79	0.000000	0	49	0.993699677973023
80	0.000000	0	11	0.9936201819987852
81	0.000000	0	41	0.9935406923842254
82	0.000000	0	18	0.9934612091288346
83	0.000000	0	30	0.9933817322321044
84	0.000000	0	14	0.9933022616935259
85	0.000000	0	50	0.9932227975125905
86	0.000000	0	11	0.9931433396887895
87	0.000000	0	43	0.9930638882216145
88	0.017994	0	22	0.9929844431105568
89	0.000000	0	12	0.992905004355108
90	0.000000	0	12	0.9928255719547596
91	0.000000	0	15	0.9927461459090032
92	0.000000	0	12	0.9926667262173305
93	0.000000	0	46	0.9925873128792332
94	0.000000	0	12	0.9925079058942029
95	0.438273	0	49	0.9924285052617314
96	0.000000	0	17	0.9923491109813105
97	0.046097	0	43	0.992269723052432
98	0.000000	0	11	0.9921903414745878
99	0.000000	0	14	0.9921109662472699
100	0.000000	0	45	0.9920315973699702
101	0.000000	0	12	0.9919522348421805
102	0.000000	0	14	0.9918728786633932
103	0.000000	0	11	0.9917935288331002
104	0.000000	0	12	0.9917141853507936
105	0.002258	0	11	0.9916348482159656
106	0.000000	0	11	0.9915555174281083
107	0.000000	0	49	0.9914761929867141
108	0.000000	0	12	0.9913968748912751
109	0.000000	0	13	0.9913175631412838
110	0.000000	0	52	0.9912382577362325
111	0.000000	0	15	0.9911589586756137
112	0.000000	0	19	0.9910796659589196
113	0.000000	0	17	0.9910003795856429
114	0.000000	0	85	0.9909210995552761
115	0.000000	0	12	0.9908418258673117
116	0.262508	0	45	0.9907625585212424
117	0.000000	0	48	0.9906832975165607
118	0.000000	0	48	0.9906040428527594
119	0.000000	0	14	0.9905247945293312
120	0.121210	0	48	0.9904455525457688
121	0.000000	0	11	0.9903663169015652
122	0.000000	0	47	0.9902870875962131
123	0.000000	0	16	0.9902078646292054
124	0.000000	0	13	0.9901286480000351
125	0.000000	0	11	0.9900494377081951
126	0.000000	0	11	0.9899702337531785
127	0.000000	0	13	0.9898910361344783
128	0.000000	0	78	0.9898118448515876
129	0.000000	0	46	0.9897326599039995
130	0.000000	0	14	0.9896534812912072
131	0.000000	0	41	0.9895743090127039
132	0.000000	0	16	0.9894951430679829
133	0.000000	0	12	0.9894159834565375
134	0.000000	0	38	0.989336830177861
135	0.000000	0	12	0.9892576832314468
136	0.000000	0	12	0.9891785426167883
137	0.000000	0	13	0.989099408333379
138	0.000000	0	15	0.9890202803807123
139	0.150423	0	46	0.9889411587582819
140	0.000000	0	14	0.9888620434655813
141	0.000000	0	18	0.9887829345021041
142	0.017247	0	12	0.9887038318673439
143	0.000000	0	11	0.9886247355607946
144	0.855780	1	45	0.9885456455819497
145	0.000000	0	13	0.9884665619303031
146	0.000000	0	14	0.9883874846053488
147	0.000000	0	50	0.9883084136065804
148	0.038509	0	17	0.9882293489334919
149	0.000000	0	13	0.9881502905855772
150	0.000000	0	40	0.9880712385623305
151	0.000000	0	16	0.9879921928632456
152	0.095006	0	47	0.9879131534878165
153	0.007197	0	12	0.9878341204355375
154	0.000000	0	11	0.9877550937059028
155	0.000000	0	13	0.9876760732984063
156	0.000000	0	12	0.9875970592125425
157	0.000000	0	11	0.9875180514478055
158	0.000000	0	16	0.9874390500036897
159	0.000000	0	42	0.9873600548796895
160	0.000000	0	56	0.9872810660752991
161	0.000000	0	11	0.987202083590013
162	0.000000	0	16	0.9871231074233259
163	0.002571	0	20	0.9870441375747321
164	0.000000	0	45	0.9869651740437262
165	0.000000	0	40	0.9868862168298027
166	0.000000	0	14	0.9868072659324564
167	0.617965	0	40	0.9867283213511818
168	0.000000	0	13	0.9866493830854738
169	0.053624	0	40	0.986570451134827
170	0.000000	0	12	0.9864915254987362
171	0.000000	0	40	0.9864126061766963
172	0.000000	0	13	0.9863336931682023
173	0.049888	0	23	0.9862547864727489
174	0.000000	0	52	0.9861758860898311
175	0.000000	0	13	0.986096992018944
176	0.567904	0	41	0.9860181042595825
177	0.000000	0	17	0.9859392228112417
178	0.000000	0	14	0.9858603476734168
179	0.000000	0	47	0.985781478845603
180	0.000000	0	12	0.9857026163272954
181	0.176763	0	33	0.9856237601179892
182	0.000000	0	13	0.9855449102171798
183	0.000000	0	42	0.9854660666243625
184	0.000000	0	45	0.9853872293390327
185	0.000000	0	47	0.9853083983606856
186	0.972623	1	44	0.9852295736888168
187	0.285590	0	48	0.9851507553229217
188	0.000000	0	16	0.9850719432624959
189	0.000000	0	12	0.984993137507035
190	0.000000	0	18	0.9849143380560345
191	0.000000	0	12	0.9848355449089901
192	0.000000	0	46	0.9847567580653974
193	0.000000	0	14	0.9846779775247522
194	0.000000	0	17	0.9845992032865503
195	0.000000	0	44	0.9845204353502873
196	0.000000	0	31	0.9844416737154593
197	0.000000	0	12	0.9843629183815621
198	0.000000	0	47	0.9842841693480916
199	0.000000	0	13	0.9842054266145438
200	0.000000	0	40	0.9841266901804147
201	0.000000	0	16	0.9840479600452002
202	0.000000	0	41	0.9839692362083966
